,Company,Bar_Name,Reference_Number,Review_Date,Cocoa_Percentage,Company_Location,Rating,Bean_Type,Country,Flavor_Rating,Clusters,Cluster_Color
672,French Broad,Matagalpa,1295,2014,68.0,U.S.A.,3.25,Unknown,Nicaragua,Satisfactory,3,Black
673,French Broad,"Palo Blanco, Chulucanas",1042,2013,66.0,U.S.A.,3.5,Unknown,Peru,Satisfactory,0,Pink
674,French Broad,Tumbes Coop,883,2012,70.0,U.S.A.,2.5,Criollo,Peru,Disappointing,3,Black
675,French Broad,"Palo Blanco, Chulucanas",883,2012,61.0,U.S.A.,3.5,Unknown,Peru,Satisfactory,0,Pink
676,French Broad,"Palo Blanco w/ panela, Chulucanas",887,2012,81.0,U.S.A.,2.0,Unknown,Peru,Unpleasant,1,Light Purple
677,French Broad,"Maranon Canyon, Fortunato No. 4",781,2011,70.0,U.S.A.,3.5,Forastero (Nacional),Peru,Satisfactory,3,Black
678,French Broad,La Red,785,2011,65.0,U.S.A.,3.5,Unknown,Dominican Republic,Satisfactory,0,Pink
679,Fresco,"Maranon, #228, MR, SC",1383,2014,70.0,U.S.A.,3.0,Forastero (Nacional),Peru,Satisfactory,3,Black
680,Fresco,"Maranon, #227, LR, MC",1383,2014,70.0,U.S.A.,3.5,Forastero (Nacional),Peru,Satisfactory,3,Black
681,Fresco,"Maranon, #229, MR, LC",1383,2014,70.0,U.S.A.,3.5,Forastero (Nacional),Peru,Satisfactory,3,Black
682,Fresco,"Maranon, #230, DR, LC",1387,2014,70.0,U.S.A.,3.5,Forastero (Nacional),Peru,Satisfactory,3,Black
683,Fresco,"Conacado, #223, MR, SC",1030,2013,72.0,U.S.A.,3.25,Unknown,Dominican Republic,Satisfactory,3,Black
684,Fresco,"Conacado, #224, MR, MC",1081,2013,72.0,U.S.A.,3.75,Unknown,Dominican Republic,Praiseworthy,3,Black
685,Fresco,"San Martin, Bellavista Coop, #226, DR, MC",1117,2013,70.0,U.S.A.,3.75,Unknown,Peru,Praiseworthy,3,Black
686,Fresco,"Bellavista Coop, #225, LR, MC, CG Exclusive",1149,2013,70.0,U.S.A.,4.0,Trinitario,Peru,Premium,3,Black
687,Fresco,"Markham Valley, #219, LR, MC",899,2012,69.0,U.S.A.,3.5,Unknown,Papua New Guinea,Satisfactory,3,Black
688,Fresco,"Markham Valley, #221, DR, MC",899,2012,69.0,U.S.A.,3.5,Unknown,Papua New Guinea,Satisfactory,3,Black
689,Fresco,"Sambirano Valley, #216, MR, LC",915,2012,74.0,U.S.A.,4.0,Trinitario,Madagascar,Premium,1,Light Purple
690,Fresco,"Markham Valley, #220, MR, MC",927,2012,69.0,U.S.A.,4.0,Trinitario,Papua New Guinea,Premium,3,Black
691,Fresco,"Markham Valley, #222, LR, 0C",931,2012,69.0,U.S.A.,3.0,Trinitario,Papua New Guinea,Satisfactory,3,Black
692,Fresco,"Ghana, #211, MR, MC",636,2011,74.0,U.S.A.,2.75,Forastero,Ghana,Satisfactory,1,Light Purple
693,Fresco,"Jamaica, #209, DR, SC",642,2011,70.0,U.S.A.,3.25,Trinitario,Jamaica,Satisfactory,3,Black
694,Fresco,"Conacado, #212, LR, SC",642,2011,72.0,U.S.A.,3.5,Unknown,Dominican Republic,Satisfactory,3,Black
695,Fresco,"Jamaica, #210, DR, MC",642,2011,70.0,U.S.A.,3.5,Trinitario,Jamaica,Satisfactory,3,Black
696,Fresco,"Sambirano Valley, #214, LR, MC",682,2011,74.0,U.S.A.,2.75,Trinitario,Madagascar,Satisfactory,1,Light Purple
697,Fresco,"Conacado, #213, DR, -C",682,2011,72.0,U.S.A.,3.25,Unknown,Dominican Republic,Satisfactory,3,Black
698,Fresco,"Sambirano Valley, #215, MR, MC",688,2011,74.0,U.S.A.,3.0,Trinitario,Madagascar,Satisfactory,1,Light Purple
699,Fresco,"Chuao, #218, MR, MC",745,2011,76.0,U.S.A.,3.25,Trinitario,Venezuela,Satisfactory,1,Light Purple
700,Fresco,"Chuao, #217, DR, MC",745,2011,70.0,U.S.A.,4.0,Trinitario,Venezuela,Premium,3,Black
701,Fresco,"Jamaica, #204, DR, SC",370,2009,80.0,U.S.A.,2.75,Trinitario,Jamaica,Satisfactory,1,Light Purple
702,Fresco,"Jamaica, #206, DR, LC",370,2009,70.0,U.S.A.,3.0,Trinitario,Jamaica,Satisfactory,3,Black
703,Fresco,"Jamaica, #205, DR, MC",370,2009,70.0,U.S.A.,3.25,Trinitario,Jamaica,Satisfactory,3,Black
704,Fresco,"Carenero Superior, #203, MR, SC",370,2009,65.0,U.S.A.,3.5,Criollo,Venezuela,Satisfactory,0,Pink
705,Friis Holm,"Rugoso, Bad Fermentation",1912,2016,70.0,Denmark,3.5,Unknown,Nicaragua,Satisfactory,3,Black
706,Friis Holm (Bonnat),La Dalia,1680,2015,60.0,Denmark,3.0,Unknown,Nicaragua,Satisfactory,0,Pink
707,Friis Holm (Bonnat),La Dalia,1680,2015,85.0,Denmark,3.25,Unknown,Nicaragua,Satisfactory,2,Dark Purple
708,Friis Holm (Bonnat),La Dalia,1259,2014,70.0,Denmark,3.5,Unknown,Nicaragua,Satisfactory,3,Black
709,Friis Holm (Bonnat),"Barba, Xoco",1034,2013,70.0,Denmark,3.25,Unknown,Nicaragua,Satisfactory,3,Black
710,Friis Holm (Bonnat),"Medagla, Xoco",1034,2013,70.0,Denmark,3.5,Unknown,Nicaragua,Satisfactory,3,Black
711,Friis Holm (Bonnat),"Chuno, triple turned, Xoco",895,2012,70.0,Denmark,3.25,"Criollo, Trinitario",Nicaragua,Satisfactory,3,Black
712,Friis Holm (Bonnat),"Red Mayan, Xoco",899,2012,70.0,Denmark,3.25,"Criollo, Trinitario",Honduras,Satisfactory,3,Black
713,Friis Holm (Bonnat),"Chuno, double turned, Xoco",899,2012,70.0,Denmark,3.25,"Criollo, Trinitario",Nicaragua,Satisfactory,3,Black
714,Friis Holm (Bonnat),"Rugoso, Xoco",923,2012,70.0,Denmark,3.75,Unknown,Nicaragua,Praiseworthy,3,Black
715,Friis Holm (Bonnat),"Johe, Xoco",623,2011,70.0,Denmark,3.25,"Criollo, Trinitario",Nicaragua,Satisfactory,3,Black
716,Friis Holm (Bonnat),"Chuno, Xoco",623,2011,70.0,Denmark,3.5,"Criollo, Trinitario",Nicaragua,Satisfactory,3,Black
717,Friis Holm (Bonnat),"Nicaliso, Xoco",623,2011,70.0,Denmark,3.5,"Criollo, Trinitario",Nicaragua,Satisfactory,3,Black
718,Fruition,"Wild Bolivian, Batch 2",1780,2016,74.0,U.S.A.,3.75,Beniano,Bolivia,Praiseworthy,1,Light Purple
719,Fruition,"Coto Brus, Heirloom, Batch 1",1780,2016,74.0,U.S.A.,4.0,Amazon mix,Costa Rica,Premium,1,Light Purple
720,Fruition,Gran Couva,1347,2014,70.0,U.S.A.,3.75,Trinitario,Trinidad and Tobago,Praiseworthy,3,Black
721,Fruition,Maranon,1359,2014,76.0,U.S.A.,3.0,Forastero (Nacional),Peru,Satisfactory,1,Light Purple
722,Fruition,La Red,1046,2013,70.0,U.S.A.,3.75,Unknown,Dominican Republic,Praiseworthy,3,Black
723,Fruition,Camino Verde,1185,2013,75.0,U.S.A.,3.0,Unknown,Ecuador,Satisfactory,1,Light Purple
724,Fruition,Peru,863,2012,70.0,U.S.A.,2.5,Unknown,Peru,Disappointing,3,Black
725,Fruition,Signature Blend,753,2011,66.0,U.S.A.,3.25,Trinitario,Costa Rica,Satisfactory,0,Pink
726,Fruition,Costa Rica,781,2011,70.0,U.S.A.,3.0,Unknown,Costa Rica,Satisfactory,3,Black
727,Garden Island,"Kaua'I, Alea Estate +world",1367,2014,85.0,U.S.A.,2.5,Blend,United States of America,Disappointing,2,Dark Purple
728,Georgia Ramon,Akesson P.,1642,2015,65.0,Germany,3.25,Trinitario,Madagascar,Satisfactory,0,Pink
729,Georgia Ramon,ABOCFA Coop,1642,2015,70.0,Germany,4.0,Forastero,Ghana,Premium,3,Black
730,Georgia Ramon,Conacado Coop,1646,2015,70.0,Germany,3.5,Trinitario,Dominican Republic,Satisfactory,3,Black
731,Georgia Ramon,Conacado Coop,1646,2015,80.0,Germany,3.5,Trinitario,Dominican Republic,Satisfactory,1,Light Purple
732,Georgia Ramon,Akesson P.,1646,2015,75.0,Germany,3.5,Trinitario,Madagascar,Satisfactory,1,Light Purple
733,Glennmade,"Toledo District, 2015 Harvest",1848,2016,70.0,U.S.A.,3.5,Unknown,Belize,Satisfactory,3,Black
734,Glennmade,Bahia,1672,2015,66.0,U.S.A.,3.0,"Trinitario, Forastero",Brazil,Satisfactory,0,Pink
735,Goodnow Farms,"Almendra Blanca, batch 1004",1924,2016,77.0,U.S.A.,2.75,Unknown,Mexico,Satisfactory,1,Light Purple
736,Goodnow Farms,"El Carmen, batch 1003",1924,2016,77.0,U.S.A.,3.25,Unknown,Nicaragua,Satisfactory,1,Light Purple
737,Goodnow Farms,"Asochivite, batch 1005",1924,2016,77.0,U.S.A.,3.25,Unknown,Guatemala,Satisfactory,1,Light Purple
738,Grand Place,"Ben Tre, Dong Nai",741,2011,72.0,Vietnam,3.0,Trinitario,Vietnam,Satisfactory,3,Black
739,Green & Black's (ICAM),Dark,15,2006,70.0,U.K.,2.5,Unknown,Unknown,Disappointing,3,Black
740,Green Bean to Bar,Madagascar,1896,2016,70.0,Japan,3.5,Unknown,Madagascar,Satisfactory,3,Black
741,Grenada Chocolate Co.,Grenada,494,2010,82.0,Grenada,3.25,Trinitario,Grenada,Satisfactory,1,Light Purple
742,Grenada Chocolate Co.,Grenada,363,2009,60.0,Grenada,2.75,Trinitario,Grenada,Satisfactory,0,Pink
743,Grenada Chocolate Co.,Grenada,241,2008,71.0,Grenada,2.5,Trinitario,Grenada,Disappointing,3,Black
744,Guido Castagna,Arriba,355,2009,64.0,Italy,3.0,Forastero (Arriba) ASS,Ecuador,Satisfactory,0,Pink
745,Guido Castagna,Ghana,355,2009,64.0,Italy,3.0,Forastero,Ghana,Satisfactory,0,Pink
746,Guido Castagna,Trinidad & Tobago,355,2009,64.0,Italy,3.0,Unknown,Trinidad and Tobago,Satisfactory,0,Pink
747,Guido Castagna,Lacri Blend,355,2009,76.0,Italy,3.0,Unknown,Venezuela,Satisfactory,1,Light Purple
748,Guido Castagna,Blend,355,2009,64.0,Italy,3.25,Unknown,"Ven, Trinidad, Ecuador",Satisfactory,0,Pink
749,Guittard,"Epique, Blend No. 49",1602,2015,70.0,U.S.A.,3.75,Unknown,Unknown,Praiseworthy,3,Black
750,Guittard,Haiti,1053,2013,65.0,U.S.A.,2.75,Unknown,Haiti,Satisfactory,0,Pink
751,Guittard,Nicaragua,1053,2013,65.0,U.S.A.,2.75,Unknown,Nicaragua,Satisfactory,0,Pink
752,Guittard,Jamaica,1053,2013,65.0,U.S.A.,3.25,Trinitario,Jamaica,Satisfactory,0,Pink
753,Guittard,Ecuador,1053,2013,65.0,U.S.A.,3.5,Unknown,Ecuador,Satisfactory,0,Pink
754,Guittard,Coucher du Soleil,654,2011,72.0,U.S.A.,2.75,Unknown,Unknown,Satisfactory,3,Black
755,Guittard,Lever du Soleil,654,2011,61.0,U.S.A.,3.25,Unknown,Unknown,Satisfactory,0,Pink
756,Guittard,Onyx,654,2011,72.0,U.S.A.,3.25,Unknown,Unknown,Satisfactory,3,Black
757,Guittard,Trinidad,552,2010,65.0,U.S.A.,3.0,Trinitario,Trinidad and Tobago,Satisfactory,0,Pink
758,Guittard,"O'ahu, N. Shore, Waialua E., Kakoleka",316,2009,55.0,U.S.A.,3.0,Unknown,United States of America,Satisfactory,0,Pink
759,Guittard,Nocturne,387,2009,91.0,U.S.A.,3.0,Unknown,Unknown,Satisfactory,2,Dark Purple
760,Guittard,Complexite,387,2009,70.0,U.S.A.,3.5,Blend,Unknown,Satisfactory,3,Black
761,Guittard,Machu Pichu,259,2008,65.0,U.S.A.,3.0,Unknown,Peru,Satisfactory,0,Pink
762,Guittard,Special Maker Reserve,276,2008,64.0,U.S.A.,3.0,Unknown,Unknown,Satisfactory,0,Pink
763,Guittard,Ocumare,276,2008,65.0,U.S.A.,3.5,Unknown,Venezuela,Satisfactory,0,Pink
764,Guittard,Quetzalcoatl,147,2007,72.0,U.S.A.,3.5,Blend,Unknown,Satisfactory,3,Black
765,Guittard,Chucuri,15,2006,65.0,U.S.A.,3.0,Trinitario,Colombia,Satisfactory,0,Pink
766,Guittard,Sur del Lago,87,2006,65.0,U.S.A.,2.5,"Trinitario, Criollo",Venezuela,Disappointing,0,Pink
767,Guittard,"Sambirano, Ambanja",87,2006,65.0,U.S.A.,3.5,"Criollo, +",Madagascar,Satisfactory,0,Pink
768,Guittard,"Los Rios, Quevedo",93,2006,65.0,U.S.A.,3.5,Forastero (Arriba),Ecuador,Satisfactory,0,Pink
769,Guittard,Tsaranta,93,2006,61.0,U.S.A.,3.5,Blend,Unknown,Satisfactory,0,Pink
770,Guittard,Semisweet,99,2006,61.0,U.S.A.,3.0,Blend,Unknown,Satisfactory,0,Pink
771,Habitual,Papua New Guinea,1197,2014,80.0,Canada,2.75,Unknown,Papua New Guinea,Satisfactory,1,Light Purple
772,Habitual,Campesino w/ nibs,1197,2014,74.0,Canada,2.75,Unknown,Unknown,Satisfactory,1,Light Purple
773,Habitual,Dominican Republic,1197,2014,75.0,Canada,3.25,Unknown,Dominican Republic,Satisfactory,1,Light Purple
774,Habitual,Trinitario,1197,2014,70.0,Canada,3.5,Trinitario,Unknown,Satisfactory,3,Black
775,Habitual,Downtown London,1201,2014,65.0,Canada,2.75,Unknown,Unknown,Satisfactory,0,Pink
776,Habitual,Africa meets Latina,1201,2014,70.0,Canada,3.0,Unknown,Unknown,Satisfactory,3,Black
777,Habitual,Amazonas,1201,2014,80.0,Canada,3.0,Unknown,Unknown,Satisfactory,1,Light Purple
778,Habitual,Sharkey,1201,2014,66.0,Canada,3.25,Unknown,United States of America,Satisfactory,0,Pink
779,Habitual,one hundred,1205,2014,100.0,Canada,2.0,Unknown,Unknown,Unpleasant,2,Dark Purple
780,Hachez,Arriba,166,2007,77.0,Germany,2.5,Forastero (Arriba),Ecuador,Disappointing,1,Light Purple
781,Hacienda El Castillo,Don Homero- Cerecita Valley,1327,2014,55.0,Ecuador,2.75,Trinitario,Ecuador,Satisfactory,0,Pink
782,Hacienda El Castillo,Don Homero- Cerecita Valley,1327,2014,70.0,Ecuador,3.0,Trinitario,Ecuador,Satisfactory,3,Black
783,Haigh,South America and Africa,701,2011,70.0,Australia,3.0,Unknown,"South America, Africa",Satisfactory,3,Black
784,Harper Macaw,"Vale do Juliana, w/ nibs",1808,2016,85.0,U.S.A.,3.25,Unknown,Brazil,Satisfactory,2,Dark Purple
785,Harper Macaw,Brazil Blend,1696,2015,67.0,U.S.A.,3.0,Unknown,Brazil,Satisfactory,3,Black
786,Harper Macaw,"Tome Acu E., Amazon Rainforest",1700,2015,77.0,U.S.A.,3.5,Unknown,Brazil,Satisfactory,1,Light Purple
787,Harper Macaw,"Vale do Juliana E., Atlantic Forest",1700,2015,74.0,U.S.A.,3.5,Unknown,Brazil,Satisfactory,1,Light Purple
788,Heilemann,Peru,1876,2016,64.0,Germany,2.75,Unknown,Peru,Satisfactory,0,Pink
789,Heirloom Cacao Preservation (Brasstown),"Maya Mtn, Moho R., Toledo D., 2015",1748,2016,70.0,U.S.A.,3.25,Amazon,Belize,Satisfactory,3,Black
790,Heirloom Cacao Preservation (Fruition),"Cota Brus, Terciopelo, 2015",1748,2016,74.0,U.S.A.,3.5,Amazon mix,Costa Rica,Satisfactory,1,Light Purple
791,Heirloom Cacao Preservation (Guittard),"Alto Beni, Upper Rio Beni, 2014",1239,2014,67.0,U.S.A.,3.5,"Amazon, ICS",Bolivia,Satisfactory,3,Black
792,Heirloom Cacao Preservation (Guittard),"Wild Beni, Lower Rio Beni, Tranquilidad, 2014",1243,2014,67.0,U.S.A.,3.0,Beniano,Bolivia,Satisfactory,3,Black
793,Heirloom Cacao Preservation (Guittard),"Los Rios, Hacienda Limon, Orecao, 2014",1243,2014,67.0,U.S.A.,3.75,EET,Ecuador,Praiseworthy,3,Black
794,Heirloom Cacao Preservation (Guittard),"Maunawili, O'ahu, Agri Research C., 2014",1243,2014,67.0,U.S.A.,3.75,Unknown,United States of America,Praiseworthy,3,Black
795,Heirloom Cacao Preservation (Manoa),"Maunawili, O'ahu, Agri Research C., 2015",1744,2016,72.0,U.S.A.,3.5,Unknown,United States of America,Satisfactory,3,Black
796,Heirloom Cacao Preservation (Millcreek),"Los Rios, Hacienda Limon, Orecao, 2015",1744,2016,70.0,U.S.A.,3.5,EET,Ecuador,Satisfactory,3,Black
797,Heirloom Cacao Preservation (Mindo),"Pinchincha, Mindo, Coop Nueva Esper., 2015",1748,2016,77.0,U.S.A.,3.5,EET,Ecuador,Satisfactory,1,Light Purple
798,Heirloom Cacao Preservation (Zokoko),"Alto Beni, Upper Rio Beni, 2015",1744,2016,68.0,U.S.A.,3.75,"Amazon, ICS",Bolivia,Praiseworthy,3,Black
799,Heirloom Cacao Preservation (Zokoko),"Wild Beni, Lower Rio Beni, Tranquilidad, 2015",1744,2016,72.0,U.S.A.,4.0,Beniano,Bolivia,Premium,3,Black
800,hello cocoa,Uganda,1458,2015,57.0,U.S.A.,2.75,Forastero,Uganda,Satisfactory,0,Pink
801,hello cocoa,Venezuela,1462,2015,74.0,U.S.A.,3.5,Criollo,Venezuela,Satisfactory,1,Light Purple
802,hexx,Tanzania,1546,2015,70.0,U.S.A.,2.75,Unknown,United Republic of Tanzania,Satisfactory,3,Black
803,hexx,Madagascar,1546,2015,74.0,U.S.A.,3.0,Trinitario,Madagascar,Satisfactory,1,Light Purple
804,hexx,Venezuela,1546,2015,70.0,U.S.A.,3.0,Unknown,Venezuela,Satisfactory,3,Black
805,hexx,Ecuador,1550,2015,73.0,U.S.A.,3.25,Unknown,Ecuador,Satisfactory,3,Black
806,hexx,Peru,1550,2015,70.0,U.S.A.,3.25,Unknown,Peru,Satisfactory,3,Black
807,Hogarth,Akesson's Estate,1712,2016,70.0,New Zealand,2.75,Trinitario,Madagascar,Satisfactory,3,Black
808,Hogarth,Carenero Superior,1712,2016,72.0,New Zealand,2.75,Trinitario,Venezuela,Satisfactory,3,Black
809,Hogarth,Conacado,1712,2016,75.0,New Zealand,3.25,Trinitario,Dominican Republic,Satisfactory,1,Light Purple
810,Hogarth,Gran Blanco,1712,2016,66.0,New Zealand,3.5,Criollo,Peru,Satisfactory,0,Pink
811,Hoja Verde (Tulicorp),Arriba,414,2009,80.0,Ecuador,2.0,Forastero (Arriba) ASS,Ecuador,Unpleasant,1,Light Purple
812,Hoja Verde (Tulicorp),Manabi,414,2009,80.0,Ecuador,2.5,Forastero (Arriba) ASS,Ecuador,Disappointing,1,Light Purple
813,Hoja Verde (Tulicorp),Arriba,414,2009,72.0,Ecuador,3.0,Forastero (Arriba) ASS,Ecuador,Satisfactory,3,Black
814,Hoja Verde (Tulicorp),Arriba,414,2009,58.0,Ecuador,3.25,Forastero (Arriba) ASS,Ecuador,Satisfactory,0,Pink
815,Hoja Verde (Tulicorp),Manabi,414,2009,58.0,Ecuador,3.5,Forastero (Arriba) ASS,Ecuador,Satisfactory,0,Pink
816,Holy Cacao,Maranon,1872,2016,70.0,Israel,2.75,Unknown,Peru,Satisfactory,3,Black
817,Holy Cacao,"Camino Verde P., Balao, Guayas",1466,2015,70.0,Israel,3.5,Unknown,Ecuador,Satisfactory,3,Black
818,Holy Cacao,Sambirano,1466,2015,70.0,Israel,3.5,Trinitario,Madagascar,Satisfactory,3,Black
819,Holy Cacao,Gran Couva,1466,2015,70.0,Israel,3.5,Trinitario,Trinidad and Tobago,Satisfactory,3,Black
820,Holy Cacao,Mara,1466,2015,70.0,Israel,3.5,Unknown,Venezuela,Satisfactory,3,Black
821,Holy Cacao,Ivory Coast,431,2009,70.0,Israel,2.5,Unknown,Ivory Coast,Disappointing,3,Black
822,Holy Cacao,Hispaniola,431,2009,70.0,Israel,2.75,Unknown,Dominican Republic,Satisfactory,3,Black
823,Holy Cacao,San Martin,431,2009,70.0,Israel,3.5,Unknown,Peru,Satisfactory,3,Black
824,Holy Cacao,Hispaniola w/ nibs,431,2009,75.0,Israel,3.75,Unknown,Dominican Republic,Praiseworthy,1,Light Purple
825,Honest,"Ecuador, w/ nibs",1327,2014,72.0,South Africa,2.5,Unknown,Ecuador,Disappointing,3,Black
826,Hotel Chocolat,"Pepiniere, single Cote",1654,2015,70.0,U.K.,2.75,Unknown,Saint Lucia,Satisfactory,3,Black
827,Hotel Chocolat,"Marcial, single Cote, 2012",1030,2013,70.0,U.K.,4.0,Trinitario,Saint Lucia,Premium,3,Black
828,Hotel Chocolat,"Island Growers, 2012, 120hr c.",1113,2013,100.0,U.K.,1.75,Trinitario,Saint Lucia,Unpleasant,2,Dark Purple
829,Hotel Chocolat (Coppeneur),Trinidad,1038,2013,75.0,U.K.,3.0,Trinitario,Trinidad and Tobago,Satisfactory,1,Light Purple
830,Hotel Chocolat (Coppeneur),Mekong Delta & Dong Nai,1038,2013,80.0,U.K.,3.5,Trinitario,Vietnam,Satisfactory,1,Light Purple
831,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara",1065,2013,90.0,U.K.,3.0,Forastero (Nacional),Ecuador,Satisfactory,2,Dark Purple
832,Hotel Chocolat (Coppeneur),"Somia Plantation, Akesson, 2012",1065,2013,72.0,U.K.,3.0,Trinitario,Madagascar,Satisfactory,3,Black
833,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 2012",1065,2013,82.0,U.K.,3.5,Forastero (Nacional),Ecuador,Satisfactory,1,Light Purple
834,Hotel Chocolat (Coppeneur),"Chanchamayo, Pichanadi, 2012, 60hr c.",1109,2013,100.0,U.K.,2.75,Unknown,Peru,Satisfactory,2,Dark Purple
835,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 2012, 120hr c.",1113,2013,100.0,U.K.,2.5,Forastero (Nacional),Ecuador,Disappointing,2,Dark Purple
836,Hotel Chocolat (Coppeneur),"Conacado, 2012, 120hr c.",1113,2013,100.0,U.K.,2.75,Unknown,Dominican Republic,Satisfactory,2,Dark Purple
837,Hotel Chocolat (Coppeneur),Sambirano,809,2012,66.0,U.K.,3.5,"Trinitario, Criollo",Madagascar,Satisfactory,0,Pink
838,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 96hr c.",623,2011,80.0,U.K.,3.0,Forastero (Nacional),Ecuador,Satisfactory,1,Light Purple
839,Hotel Chocolat (Coppeneur),"Island Growers, 120hr c.",623,2011,65.0,U.K.,3.0,Trinitario,Saint Lucia,Satisfactory,0,Pink
840,Hotel Chocolat (Coppeneur),"Island Growers, 96hr c.",623,2011,65.0,U.K.,3.25,Trinitario,Saint Lucia,Satisfactory,0,Pink
841,Hotel Chocolat (Coppeneur),Ecuador,552,2010,70.0,U.K.,2.75,Unknown,Ecuador,Satisfactory,3,Black
842,Hotel Chocolat (Coppeneur),Santo Domingo,552,2010,70.0,U.K.,3.0,Unknown,Dominican Republic,Satisfactory,3,Black
843,Hotel Chocolat (Coppeneur),Chuao,600,2010,70.0,U.K.,2.75,Trinitario,Venezuela,Satisfactory,3,Black
844,Hotel Chocolat (Coppeneur),St. Lucia,245,2008,72.0,U.K.,3.0,Unknown,Saint Lucia,Satisfactory,3,Black
845,Hotel Chocolat (Coppeneur),Uganda,296,2008,80.0,U.K.,2.5,Forastero,Uganda,Disappointing,1,Light Purple
846,Hotel Chocolat (Coppeneur),Tanzania,296,2008,75.0,U.K.,2.75,Unknown,United Republic of Tanzania,Satisfactory,1,Light Purple
847,Hotel Chocolat (Coppeneur),Uba Budo,300,2008,72.0,U.K.,3.0,Forastero,São Tomé and Príncipe,Satisfactory,3,Black
848,Hummingbird,Lam Dong,1542,2015,70.0,Canada,3.5,Trinitario,Vietnam,Satisfactory,3,Black
849,Hummingbird,Bolivia,1307,2014,70.0,Canada,3.0,"Criollo, Trinitario",Bolivia,Satisfactory,3,Black
850,Hummingbird,"Bolivia, Bo-nib-ia, w/ nibs",1311,2014,70.0,Canada,3.0,"Criollo, Trinitario",Bolivia,Satisfactory,3,Black
851,Hummingbird,Momotombo,1311,2014,70.0,Canada,3.0,Trinitario,Nicaragua,Satisfactory,3,Black
852,Hummingbird,Hispaniola,1311,2014,70.0,Canada,3.75,Trinitario,Dominican Republic,Praiseworthy,3,Black
853,Hummingbird,Zorzal Reserva w/ Charles Kerchner,1387,2014,70.0,Canada,3.5,Unknown,Dominican Republic,Satisfactory,3,Black
854,Hummingbird,"Ocumare, Cumboto",1097,2013,70.0,Canada,3.25,"Trinitario, Criollo",Venezuela,Satisfactory,3,Black
855,Hummingbird,Amazonas,1097,2013,70.0,Canada,3.75,Forastero,Venezuela,Praiseworthy,3,Black
856,Idilio (Felchlin),"Chuao, Venezuela",1085,2013,72.0,Switzerland,3.75,Trinitario,Venezuela,Praiseworthy,3,Black
857,Idilio (Felchlin),Coopertiva Amazona,725,2011,72.0,Switzerland,3.75,Criollo,Venezuela,Praiseworthy,3,Black
858,Idilio (Felchlin),"Sur del Lago, Amiari Meridena, Zulia, 48hr c.",725,2011,72.0,Switzerland,3.75,Unknown,Venezuela,Praiseworthy,3,Black
859,Idilio (Felchlin),"Choroni, Finca Torres, 48hr c.",729,2011,72.0,Switzerland,3.25,Criollo,Venezuela,Satisfactory,3,Black
860,Idilio (Felchlin),"Ocumare, H. Cata, 48hr c.",733,2011,72.0,Switzerland,3.75,Criollo,Venezuela,Praiseworthy,3,Black
861,Idilio (Felchlin),"Porcelana, Zulia",733,2011,74.0,Switzerland,4.0,Criollo,Venezuela,Premium,1,Light Purple
862,Idilio (Felchlin),"Ocumare, H. Cata, w/ nibs",737,2011,72.0,Switzerland,3.5,Criollo,Venezuela,Satisfactory,3,Black
863,Idilio (Felchlin),"Carenero Superior, Urrutia, Barlovento",737,2011,70.0,Switzerland,4.0,Trinitario,Venezuela,Premium,3,Black
864,Idilio (Felchlin),Coopertiva Amazona w/ nibs,737,2011,72.0,Switzerland,4.0,Criollo,Venezuela,Premium,3,Black
865,Idilio (Felchlin),"Sur del Lago, Amiari Meridena, Zulia, w/ nibs",737,2011,72.0,Switzerland,4.0,Unknown,Venezuela,Premium,3,Black
866,Indah,India (south),1788,2016,61.0,India,2.5,Unknown,India,Disappointing,0,Pink
867,Indaphoria,La Red,821,2012,70.0,U.S.A.,3.25,Unknown,Dominican Republic,Satisfactory,3,Black
868,Indaphoria,"Conacado, Manifesto",907,2012,70.0,U.S.A.,2.75,Unknown,Dominican Republic,Satisfactory,3,Black
869,Indi,Honduras,1255,2014,77.0,U.S.A.,3.0,Unknown,Honduras,Satisfactory,1,Light Purple
870,iQ Chocolate,"Satipo region, white label",943,2012,72.0,Scotland,2.75,Criollo,Peru,Satisfactory,3,Black
871,iQ Chocolate,black label,943,2012,72.0,Scotland,3.0,Unknown,Peru,Satisfactory,3,Black
872,Isidro,Madagascar,1275,2014,72.0,U.S.A.,3.5,Trinitario,Madagascar,Satisfactory,3,Black
873,Isidro,Peru,1279,2014,72.0,U.S.A.,2.25,Unknown,Peru,Disappointing,3,Black
874,Isidro,Belize,1279,2014,72.0,U.S.A.,3.25,Trinitario,Belize,Satisfactory,3,Black
875,Isidro,Dominican Republic,1279,2014,72.0,U.S.A.,3.25,Unknown,Dominican Republic,Satisfactory,3,Black
876,Izard,"Maya Mountain, Toledo, Batch 29",1542,2015,70.0,U.S.A.,3.5,Trinitario,Belize,Satisfactory,3,Black
877,Izard,"Elvesia P., Batch 32",1546,2015,70.0,U.S.A.,2.75,Unknown,Dominican Republic,Satisfactory,3,Black
878,Jacque Torres,Trinatario Treasure,5,2006,71.0,U.S.A.,2.0,Trinitario,Ghana,Unpleasant,3,Black
