,Company,Bar_Name,Reference_Number,Review_Date,Cocoa_Percentage,Company_Location,Rating,Bean_Type,Country,Flavor_Rating
1202,Ocelot,Virunga,1558,2015,70.0,Scotland,3.75,Forastero,Congo,Praiseworthy
1203,Ocelot,Piura,1558,2015,75.0,Scotland,4.0,Criollo,Peru,Premium
1204,Ocho,Sang Yum Coop,1760,2016,100.0,New Zealand,2.75,Unknown,Samoa,Satisfactory
1205,Ocho,Sang Yum Coop,1760,2016,70.0,New Zealand,3.5,Unknown,Samoa,Satisfactory
1206,Ocho,"PNG, Devotion",1411,2014,66.0,New Zealand,2.75,Unknown,Papua New Guinea,Satisfactory
1207,Ocho,"PNG, Revolution",1411,2014,70.0,New Zealand,3.0,Unknown,Papua New Guinea,Satisfactory
1208,Ocho,"PNG, Voodoo",1411,2014,88.0,New Zealand,3.25,Unknown,Papua New Guinea,Satisfactory
1209,Ocho,"PNG, Nib Bar",1411,2014,74.0,New Zealand,3.5,Unknown,Papua New Guinea,Satisfactory
1210,Ohiyo,"San Juan Estate, Gran Couva",1594,2015,70.0,U.S.A.,2.75,Trinitario,Trinidad and Tobago,Satisfactory
1211,Ohiyo,Tanzania,1598,2015,70.0,U.S.A.,3.0,Unknown,United Republic of Tanzania,Satisfactory
1212,Oialla by Bojessen (Malmo),"Sylvestre, Oialla",761,2011,70.0,Germany,3.5,Criollo,Bolivia,Satisfactory
1213,Olive and Sinclair,Dominican Republic prototype,486,2010,72.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory
1214,Olive and Sinclair,Ghana prototype,486,2010,72.0,U.S.A.,3.0,Forastero,Ghana,Satisfactory
1215,Olive and Sinclair,Dark 67,457,2009,67.0,U.S.A.,2.75,Unknown,"Ghana, Domin. Rep",Satisfactory
1216,Olive and Sinclair,Dark 75,457,2009,75.0,U.S.A.,3.0,Unknown,"Ghana, Domin. Rep",Satisfactory
1217,Olivia,Carribean-Raw,688,2011,76.0,Canada,2.0,Unknown,Carribean,Unpleasant
1218,Olivia,Carribean,688,2011,76.0,Canada,2.75,Unknown,Carribean,Satisfactory
1219,Olivia,Carribean,688,2011,85.0,Canada,2.75,Unknown,Carribean,Satisfactory
1220,Olivia,Carribean-Raw,688,2011,85.0,Canada,3.0,Unknown,Carribean,Satisfactory
1221,Omanhene,Ghana,693,2011,80.0,Ghana,2.75,Forastero,Ghana,Satisfactory
1222,Omnom,"Kakao Kamili, Kilombero Valley",1816,2016,70.0,Iceland,3.75,Trinitario,United Republic of Tanzania,Praiseworthy
1223,Omnom,Papua New Guinea,1247,2014,70.0,Iceland,3.0,Unknown,Papua New Guinea,Satisfactory
1224,Omnom,Madagascar,1247,2014,66.0,Iceland,3.5,Trinitario,Madagascar,Satisfactory
1225,organicfair,Maya Mountain,1161,2013,74.0,Canada,2.75,Trinitario,Belize,Satisfactory
1226,organicfair,La Red,1165,2013,72.0,Canada,2.75,Unknown,Dominican Republic,Satisfactory
1227,organicfair,Nicaraqua,1165,2013,72.0,Canada,2.75,Trinitario,Nicaragua,Satisfactory
1228,organicfair,Caribe,1165,2013,72.0,Canada,3.0,Unknown,Dominican Republic,Satisfactory
1229,organicfair,Mindo,1165,2013,72.0,Canada,3.0,Trinitario,Ecuador,Satisfactory
1230,Original Beans (Felchlin),Papua Kerafat,1438,2014,68.0,Switzerland,2.75,Unknown,Papua New Guinea,Satisfactory
1231,Original Beans (Felchlin),"Grand Cru Blend No.1, 5 yr. Anniversary Ed",1442,2014,80.0,Switzerland,3.25,Blend,Unknown,Satisfactory
1232,Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R. 24hr c.",733,2011,66.0,Switzerland,3.75,Unknown,Bolivia,Praiseworthy
1233,Original Beans (Felchlin),"D.R. Congo, Cru Virunga",331,2009,70.0,Switzerland,3.0,Forastero,Congo,Satisfactory
1234,Original Beans (Felchlin),"Piura, Apotequil, ""Porcelana"" 72hr c.",341,2009,75.0,Switzerland,3.0,Criollo,Peru,Satisfactory
1235,Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R., 60hr c.",341,2009,68.0,Switzerland,3.25,Unknown,Bolivia,Satisfactory
1236,Original Hawaiin Chocolate Factory,"Hawai'i, Kona Grand Cru E.",316,2009,60.0,U.S.A.,3.0,Criollo,United States of America,Satisfactory
1237,Original Hawaiin Chocolate Factory,"Hawai'i, Kona Estate Grown",24,2006,60.0,U.S.A.,3.0,Unknown,United States of America,Satisfactory
1238,Orquidea,Peru,859,2012,65.0,Peru,3.0,Unknown,Peru,Satisfactory
1239,Orquidea,Peru,859,2012,72.0,Peru,3.0,Unknown,Peru,Satisfactory
1240,Pacari,"Sierra Nevada, Tutu Iku",1848,2016,70.0,Ecuador,4.0,Unknown,Colombia,Premium
1241,Pacari,Garaua,1415,2014,70.0,Ecuador,3.25,Unknown,Ecuador,Satisfactory
1242,Pacari,Cumbia,1415,2014,70.0,Ecuador,3.5,Unknown,Ecuador,Satisfactory
1243,Pacari,Montubia,1415,2014,70.0,Ecuador,3.75,Unknown,Ecuador,Praiseworthy
1244,Pacari,Tangara,1415,2014,70.0,Ecuador,4.0,Unknown,Ecuador,Premium
1245,Pacari,"Ecuador, raw",817,2012,85.0,Ecuador,2.75,Unknown,Ecuador,Satisfactory
1246,Pacari,Piura,863,2012,70.0,Ecuador,4.0,Unknown,Peru,Premium
1247,Pacari,Nube- prototype,721,2011,70.0,Ecuador,3.5,Unknown,Ecuador,Satisfactory
1248,Pacari,Esmeraldas,224,2008,60.0,Ecuador,2.5,Forastero (Arriba),Ecuador,Disappointing
1249,Pacari,Manabi,224,2008,65.0,Ecuador,2.75,Forastero (Arriba),Ecuador,Satisfactory
1250,Pacari,Los Rios,224,2008,72.0,Ecuador,3.0,Forastero (Arriba),Ecuador,Satisfactory
1251,Pacari,Raw,266,2008,100.0,Ecuador,2.0,Forastero (Arriba),Ecuador,Unpleasant
1252,Pacari,Raw,266,2008,70.0,Ecuador,3.5,Forastero (Arriba),Ecuador,Satisfactory
1253,Palette de Bine,Lachua,1720,2016,70.0,Canada,2.75,Unknown,Guatemala,Satisfactory
1254,Palette de Bine,Maya Mtn,1720,2016,72.0,Canada,3.0,Trinitario,Belize,Satisfactory
1255,Palette de Bine,"Silvestre, La Paz, Beni",1570,2015,70.0,Canada,3.25,Unknown,Bolivia,Satisfactory
1256,Palette de Bine,"San Juan Estate, Gran Couva",1570,2015,70.0,Canada,3.25,Trinitario,Trinidad and Tobago,Satisfactory
1257,Palette de Bine,Kokoa Kamili,1574,2015,72.0,Canada,3.5,Unknown,United Republic of Tanzania,Satisfactory
1258,Palette de Bine,Lam Dong,1574,2015,72.0,Canada,3.75,Trinitario,Vietnam,Praiseworthy
1259,Palette de Bine,"Alto Beni, Palos Blancos",1239,2014,72.0,Canada,2.75,Unknown,Bolivia,Satisfactory
1260,Palette de Bine,Sambirano,1239,2014,78.0,Canada,3.75,Trinitario,Madagascar,Praiseworthy
1261,Palette de Bine,"Camino Verde P., Balao, Guayas",1303,2014,75.0,Canada,2.75,Unknown,Ecuador,Satisfactory
1262,Palette de Bine,Duo- Gran Couva & Camino Verde,1399,2014,75.0,Canada,3.5,Blend,"Trinidad, Ecuador",Satisfactory
1263,Palette de Bine,Gran Couva,1399,2014,70.0,Canada,3.75,Trinitario,Trinidad and Tobago,Praiseworthy
1264,Pangea,Matasawalevu,1860,2016,76.0,Spain,3.0,Unknown,Fiji,Satisfactory
1265,Park 75,South America,1363,2014,65.0,U.S.A.,3.5,Unknown,South America,Satisfactory
1266,Parliament,Kilombero Valley,1856,2016,70.0,U.S.A.,3.25,Unknown,United Republic of Tanzania,Satisfactory
1267,Parliament,"Lachua, Q'egchi families",1542,2015,70.0,U.S.A.,3.5,Unknown,Guatemala,Satisfactory
1268,Parliament,Alto Beni,1251,2014,70.0,U.S.A.,3.0,Unknown,Bolivia,Satisfactory
1269,Parliament,Oko Caribe,1255,2014,70.0,U.S.A.,3.5,Unknown,Dominican Republic,Satisfactory
1270,Pascha,Peru,1137,2013,55.0,Peru,2.5,Unknown,Peru,Disappointing
1271,Pascha,Peru,1137,2013,70.0,Peru,2.75,Unknown,Peru,Satisfactory
1272,Patric,Signature Blend,636,2011,70.0,U.S.A.,3.75,Blend,Unknown,Praiseworthy
1273,Patric,Madagascar,331,2009,75.0,U.S.A.,4.0,Trinitario,Madagascar,Premium
1274,Patric,Madagascar,439,2009,67.0,U.S.A.,3.5,Trinitario,Madagascar,Satisfactory
1275,Patric,"Rio Caribe, Paria Penninsula",439,2009,70.0,U.S.A.,3.5,Trinitario,Venezuela,Satisfactory
1276,Patric,Madagascar,196,2007,70.0,U.S.A.,4.0,Trinitario,Madagascar,Premium
1277,Patric,"Piura, Choc. Garage Exclusive",1034,2013,67.0,U.S.A.,4.0,Unknown,Peru,Premium
1278,Paul Young,"Madagascar, w/ shell",1271,2014,73.0,U.K.,2.25,Trinitario,Madagascar,Disappointing
1279,Paul Young,"Madagascar, w/ shell",1271,2014,64.0,U.K.,2.75,Trinitario,Madagascar,Satisfactory
1280,Peppalo,Dominican Republic,1454,2015,82.0,U.S.A.,3.0,Unknown,Dominican Republic,Satisfactory
1281,Pierre Marcolini,"Haut Penja, w/ nibs",1658,2015,70.0,Belgium,3.25,Forastero,Cameroon,Satisfactory
1282,Pierre Marcolini,Chuao,478,2010,75.0,Belgium,3.0,Criollo,Venezuela,Satisfactory
1283,Pierre Marcolini,Trinite,478,2010,75.0,Belgium,3.25,Trinitario,Trinidad and Tobago,Satisfactory
1284,Pierre Marcolini,"Baracoa, Cuba",516,2010,78.0,Belgium,3.75,"Criollo, Forastero",Cuba,Praiseworthy
1285,Pierre Marcolini,"Peru, Las Pampas P.",531,2010,85.0,Belgium,3.0,Criollo,Peru,Satisfactory
1286,Pierre Marcolini,"Bahia Brazil, Fazenda Sao Pedro",414,2009,72.0,Belgium,3.0,Forastero,Brazil,Satisfactory
1287,Pierre Marcolini,"Porcelana, Tabasco, Finca La Joya",445,2009,72.0,Belgium,3.0,Criollo,Mexico,Satisfactory
1288,Pierre Marcolini,Cabosse,111,2007,70.0,Belgium,4.0,Blend,"Venezuela, Java",Premium
1289,Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",129,2007,72.0,Belgium,3.75,Forastero (Nacional),Ecuador,Praiseworthy
1290,Pierre Marcolini,"Sambirano, Ambanja, Madagascar",141,2007,72.0,Belgium,4.0,Trinitario,Madagascar,Premium
1291,Pierre Marcolini,Fleur de Cacao,166,2007,85.0,Belgium,3.5,Blend,Venezuela/ Ghana,Satisfactory
1292,Pierre Marcolini,"Porcelana, Tabasco, Limited Ed.",81,2006,72.0,Belgium,4.0,Criollo,Mexico,Premium
1293,Pierre Marcolini,"Kendem Lembu, Java",93,2006,72.0,Belgium,3.0,Criollo,Indonesia,Satisfactory
1294,Pierre Marcolini,"Ocumare, Puerto Cabello, Venezuela",93,2006,72.0,Belgium,4.0,Criollo,Venezuela,Premium
1295,Pinellas,Wampusirpi Region,1772,2016,80.0,U.S.A.,2.5,Unknown,Honduras,Disappointing
1296,Pitch Dark,Tenor,1506,2015,62.0,U.S.A.,2.5,Unknown,Nicaragua,Disappointing
1297,Pitch Dark,Johe,1506,2015,80.0,U.S.A.,2.75,Unknown,Nicaragua,Satisfactory
1298,Pitch Dark,Chuno,1510,2015,80.0,U.S.A.,2.75,"Criollo, Trinitario",Nicaragua,Satisfactory
1299,Pitch Dark,Nicalizo,1510,2015,80.0,U.S.A.,2.75,Trinitario,Nicaragua,Satisfactory
1300,Pitch Dark,Rugoso,1510,2015,80.0,U.S.A.,3.25,Unknown,Nicaragua,Satisfactory
1301,Pitch Dark,Akesson Estate,1311,2014,73.0,U.S.A.,3.25,Trinitario,Madagascar,Satisfactory
1302,Pitch Dark,Namau Village,1315,2014,73.0,U.S.A.,2.5,Trinitario,Fiji,Disappointing
1303,Pitch Dark,"Camino Verde P., Balao, Guayas, ""Fruity""",1319,2014,73.0,U.S.A.,3.25,Unknown,Ecuador,Satisfactory
1304,Pitch Dark,"Camino Verde P., Balao, Guayas, ""Floral""",1319,2014,73.0,U.S.A.,3.5,Unknown,Ecuador,Satisfactory
1305,Pomm (aka Dead Dog),"La Red, 2011",829,2012,76.0,U.S.A.,2.5,Unknown,Dominican Republic,Disappointing
1306,Pomm (aka Dead Dog),Peru,829,2012,82.0,U.S.A.,2.75,Criollo,Peru,Satisfactory
1307,Potomac,"Oko Caribe, Duarte Province, 2016 H.",1820,2016,70.0,U.S.A.,3.75,Unknown,Dominican Republic,Praiseworthy
1308,Potomac,"Cuyagua, 2013",1387,2014,70.0,U.S.A.,3.75,Unknown,Venezuela,Praiseworthy
1309,Potomac,Upala w/ nibs,647,2011,70.0,U.S.A.,3.5,Matina,Costa Rica,Satisfactory
1310,Potomac,"Upala, Batch 18",654,2011,70.0,U.S.A.,3.0,Matina,Costa Rica,Satisfactory
1311,Potomac,"San Martin, Amazonian Highlands",789,2011,70.0,U.S.A.,2.75,Unknown,Peru,Satisfactory
1312,Potomac,Bahia,789,2011,70.0,U.S.A.,3.5,Unknown,Brazil,Satisfactory
1313,Potomac,"Upala, Batch 12",607,2010,82.0,U.S.A.,3.75,Matina,Costa Rica,Praiseworthy
1314,Pralus,Peru,1446,2015,75.0,France,3.25,Unknown,Peru,Satisfactory
1315,Pralus,"Porcelana, S. of Lake Maracaibo",717,2011,75.0,France,3.25,Criollo (Porcelana),Venezuela,Satisfactory
1316,Pralus,Chuao,486,2010,75.0,France,3.5,Trinitario,Venezuela,Satisfactory
1317,Pralus,Cuyagua,451,2009,75.0,France,2.0,Unknown,Venezuela,Unpleasant
1318,Pralus,Papouasie,199,2008,75.0,France,3.0,Trinitario,Papua New Guinea,Satisfactory
1319,Pralus,"Sambirano Valley, Le 100%",202,2008,100.0,France,3.0,Criollo,Madagascar,Satisfactory
1320,Pralus,Dominican Republic-Organic,280,2008,75.0,France,2.0,Unknown,Dominican Republic,Unpleasant
1321,Pralus,"Monte Alegre, Diego Badero",280,2008,75.0,France,3.5,Unknown,Brazil,Satisfactory
1322,Pralus,Claudio Corallo w/ nibs,162,2007,75.0,France,4.0,Forastero,São Tomé and Príncipe,Premium
1323,Pralus,"Monte Alegre (Itacare), Brazil",105,2006,75.0,France,3.0,Forastero,Brazil,Satisfactory
1324,Pralus,Tanzania,105,2006,75.0,France,3.5,Criollo,United Republic of Tanzania,Satisfactory
1325,Pralus,Sao Tome & Principe,5,2006,75.0,France,3.5,Forastero,São Tomé and Príncipe,Satisfactory
1326,Pralus,Trinidad,5,2006,75.0,France,3.5,Trinitario,Trinidad and Tobago,Satisfactory
1327,Pralus,"Madagascar, Nosy Be Isle.",5,2006,75.0,France,3.75,Criollo,Madagascar,Praiseworthy
1328,Pralus,"Java, Indonesie",32,2006,75.0,France,3.5,Criollo,Indonesia,Satisfactory
1329,Pralus,"Barlovento, Venezuela",32,2006,75.0,France,3.5,Trinitario,Venezuela,Satisfactory
1330,Pralus,Jamaique,32,2006,75.0,France,4.0,Trinitario,Jamaica,Premium
1331,Pralus,Equateur,40,2006,75.0,France,3.0,Trinitario,Ecuador,Satisfactory
1332,Pralus,Vanuatu,40,2006,75.0,France,3.0,Trinitario,Vanuatu,Satisfactory
1333,Pralus,Ghana,40,2006,75.0,France,3.25,Forastero,Ghana,Satisfactory
1334,Pralus,Colombie,40,2006,75.0,France,3.5,Trinitario,Colombia,Satisfactory
1335,Pralus,Fortissima,93,2006,80.0,France,4.0,"Criollo, Trinitario",Ecuador,Premium
1336,Pralus,Cuba,99,2006,75.0,France,3.0,Trinitario,Cuba,Satisfactory
1337,Pralus,"Caracas, Venezuela and Ghana",99,2006,75.0,France,3.0,"Trinitario, Forastero","Venezuela, Ghana",Satisfactory
1338,Pralus,"Djakarta, Java and Ghana",99,2006,75.0,France,3.5,"Criollo, Forastero","Indonesia, Ghana",Satisfactory
1339,Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, ESM",1872,2016,77.0,U.K.,3.5,Unknown,Ecuador,Satisfactory
1340,Pump Street Bakery,"Crayfish Bay Estate, 2014",1502,2015,70.0,U.K.,3.5,Trinitario,Grenada,Satisfactory
1341,Pump Street Bakery,"Akesson's, batch 4411",1530,2015,74.0,U.K.,3.5,Criollo,Madagascar,Satisfactory
1342,Pump Street Bakery,Honduras,1688,2015,80.0,U.K.,2.75,Unknown,Honduras,Satisfactory
1343,Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano family",1223,2014,75.0,U.K.,2.75,Trinitario,Venezuela,Satisfactory
1344,Pump Street Bakery,Guantupi River,1223,2014,75.0,U.K.,3.0,Forastero (Nacional),Ecuador,Satisfactory
1345,Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",1223,2014,72.0,U.K.,3.25,Trinitario,Madagascar,Satisfactory
1346,Pump Street Bakery,Guantupi River,1227,2014,85.0,U.K.,2.75,Forastero (Nacional),Ecuador,Satisfactory
1347,Pura Delizia,Venezuela,931,2012,73.0,Italy,2.75,Unknown,Venezuela,Satisfactory
1348,Q Chocolate,Brazil,1057,2013,75.0,Brazil,3.25,Unknown,Brazil,Satisfactory
1349,Q Chocolate,Brazil,1057,2013,85.0,Brazil,3.5,Unknown,Brazil,Satisfactory
1350,Q Chocolate,Brazil,1069,2013,55.0,Brazil,2.75,Unknown,Brazil,Satisfactory
1351,Q Chocolate,Brazil,1069,2013,80.0,Brazil,3.25,Unknown,Brazil,Satisfactory
1352,Q Chocolate,Brazil,935,2012,60.0,Brazil,3.0,Unknown,Brazil,Satisfactory
1353,Q Chocolate,Brazil,935,2012,65.0,Brazil,3.25,Unknown,Brazil,Satisfactory
1354,Quetzalli (Wolter),"Mexico, Lot 28022016",1796,2016,70.0,Mexico,2.75,Criollo,Mexico,Satisfactory
1355,Quetzalli (Wolter),"Uranga, Lot 22032016",1800,2016,74.0,Mexico,3.0,Trinitario,Mexico,Satisfactory
1356,Raaka,Amazon Basin Blend,1788,2016,70.0,U.S.A.,3.0,Unknown,"Peru(SMartin,Pangoa,nacional)",Satisfactory
1357,Raaka,Virunga,1708,2015,75.0,U.S.A.,2.75,Forastero,Congo,Satisfactory
1358,Raaka,Madagascar,959,2012,75.0,U.S.A.,3.25,Trinitario,Madagascar,Satisfactory
1359,Raaka,La Red,785,2011,85.0,U.S.A.,3.5,Unknown,Dominican Republic,Satisfactory
1360,Rain Republic,Suchitepequez E.,470,2010,70.0,Guatemala,2.75,Unknown,Guatemala,Satisfactory
1361,Rancho San Jacinto,Ecuador,565,2010,75.0,Eucador,3.0,"Forastero(Arriba, CCN)",Ecuador,Satisfactory
1362,Ranger,"San Martin, Batch 2",1558,2015,70.0,U.S.A.,2.5,Unknown,Peru,Disappointing
1363,Ranger,"Chulucanas, Batch 1",1562,2015,80.0,U.S.A.,3.25,Unknown,Peru,Satisfactory
1364,Ranger,"Tumbes, Batch 2",1562,2015,73.0,U.S.A.,3.5,Criollo,Peru,Satisfactory
1365,Raoul Boulanger,Piura,1872,2016,75.0,France,3.25,Criollo,Peru,Satisfactory
1366,Raw Cocoa,Raw,867,2012,70.0,Poland,2.5,Criollo,Unknown,Disappointing
1367,Republica del Cacao (aka Confecta),Esmeraldas,494,2010,75.0,Ecuador,3.25,Unknown,Ecuador,Satisfactory
1368,Republica del Cacao (aka Confecta),"Los Rios, Vinces",439,2009,75.0,Ecuador,2.5,Forastero (Arriba),Ecuador,Disappointing
1369,Republica del Cacao (aka Confecta),Manabi,147,2007,75.0,Ecuador,3.0,Forastero (Arriba),Ecuador,Satisfactory
1370,Republica del Cacao (aka Confecta),El Oro,147,2007,67.0,Ecuador,3.5,Forastero (Arriba),Ecuador,Satisfactory
1371,Republica del Cacao (aka Confecta),Los Rios,170,2007,75.0,Ecuador,3.75,Forastero (Arriba),Ecuador,Praiseworthy
1372,Ritual,"Camino Verde P., Balao, 2015 harvest, batch8",1860,2016,75.0,U.S.A.,3.75,Unknown,Ecuador,Praiseworthy
1373,Ritual,"Camino Verde P., Balao, Guayas, 2014",1466,2015,85.0,U.S.A.,3.5,Unknown,Ecuador,Satisfactory
1374,Ritual,"Mid Mountain, 2014",1466,2015,70.0,U.S.A.,3.5,Blend,Unknown,Satisfactory
1375,Ritual,"Toledo District, Maya",1089,2013,75.0,U.S.A.,3.75,Trinitario,Belize,Praiseworthy
1376,Ritual,"Maranon, Cajamarca",1181,2013,75.0,U.S.A.,3.0,Forastero (Nacional),Peru,Satisfactory
1377,Ritual,Sambirano,891,2012,75.0,U.S.A.,4.0,Trinitario,Madagascar,Premium
1378,Ritual,"Camino Verde P., 2012, Balao, Guayas",967,2012,75.0,U.S.A.,3.25,Nacional (Arriba),Ecuador,Satisfactory
1379,Ritual,Gran Couva,979,2012,75.0,U.S.A.,3.5,Trinitario,Trinidad and Tobago,Satisfactory
1380,Ritual,Costa Rica,745,2011,75.0,U.S.A.,3.5,Unknown,Costa Rica,Satisfactory
1381,Roasting Masters,"La Dorado, light roast",1844,2016,70.0,South Korea,3.25,Unknown,Costa Rica,Satisfactory
1382,Roasting Masters,"Tapanti, light roast",1844,2016,70.0,South Korea,3.25,Unknown,Costa Rica,Satisfactory
1383,Roasting Masters,Maleku,1844,2016,70.0,South Korea,3.25,Unknown,Costa Rica,Satisfactory
1384,Robert (aka Chocolaterie Robert),Madagascar,1061,2013,75.0,Madagascar,3.25,Trinitario,Madagascar,Satisfactory
1385,Robert (aka Chocolaterie Robert),Madagascar w/ nibs,1061,2013,68.0,Madagascar,3.25,Trinitario,Madagascar,Satisfactory
1386,Rococo (Grenada Chocolate Co.),"Gru Grococo, St. Andrews",923,2012,66.0,U.K.,3.5,Trinitario,Grenada,Satisfactory
1387,Rogue,"La Masica, Batch 1, FHIA Research Center",1748,2016,75.0,U.S.A.,3.75,Unknown,Honduras,Praiseworthy
1388,Rogue,"Caranero, Choc. Garage Exclusive",1446,2015,70.0,U.S.A.,3.75,Unknown,Venezuela,Praiseworthy
1389,Rogue,"Tranquilidad, Batch 1",1566,2015,75.0,U.S.A.,3.25,Unknown,Bolivia,Satisfactory
1390,Rogue,Porcelana,1209,2014,80.0,U.S.A.,3.75,Criollo,Venezuela,Praiseworthy
1391,Rogue,"Akessons Estate, Sambirano, 2013",1038,2013,70.0,U.S.A.,3.5,Trinitario,Madagascar,Satisfactory
1392,Rogue,"Hispaniola, 2013",1081,2013,70.0,U.S.A.,3.5,Unknown,Dominican Republic,Satisfactory
1393,Rogue,"Silvestre, Batch 7, 2013",1081,2013,75.0,U.S.A.,4.0,Unknown,Bolivia,Premium
1394,Rogue,"Bachelor's Hall E., St. Thomas Parish",1193,2013,75.0,U.S.A.,3.75,Trinitario,Jamaica,Praiseworthy
1395,Rogue,"Camino Verde P., Balao, Guayas",979,2012,75.0,U.S.A.,3.75,Nacional (Arriba),Ecuador,Praiseworthy
1396,Rogue,"Silvestre, Batch 1, 2011",793,2011,75.0,U.S.A.,3.0,Criollo,Bolivia,Satisfactory
1397,Rogue,Piura,565,2010,75.0,U.S.A.,3.75,Unknown,Peru,Praiseworthy
1398,Rogue,Rio Caribe,327,2009,70.0,U.S.A.,3.5,Trinitario,Venezuela,Satisfactory
1399,Rogue,"Hispaniola, 2008",213,2008,70.0,U.S.A.,2.75,Unknown,Dominican Republic,Satisfactory
1400,Rogue,Jamaica,213,2008,70.0,U.S.A.,2.75,Trinitario,Jamaica,Satisfactory
1401,Rogue,"Sambirano, 2008",213,2008,70.0,U.S.A.,2.75,Trinitario,Madagascar,Satisfactory
1402,Rogue,Trinidad,213,2008,70.0,U.S.A.,3.0,Trinitario,Trinidad and Tobago,Satisfactory
1403,Rozsavolgyi,Sur del Lago,809,2012,84.0,Hungary,2.5,Unknown,Venezuela,Disappointing
1404,Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",871,2012,76.0,Hungary,2.25,Trinitario,Venezuela,Disappointing
1405,Rozsavolgyi,"Sambirano, Akesson Estate",871,2012,72.0,Hungary,2.5,Trinitario,Madagascar,Disappointing
1406,Rozsavolgyi,Carenero Superior,713,2011,73.0,Hungary,3.5,Criollo,Venezuela,Satisfactory
1407,Rozsavolgyi,Porcelana,717,2011,71.0,Hungary,2.5,Unknown,Venezuela,Disappointing
1408,Rozsavolgyi,"Aragua, Trincheras",717,2011,70.0,Hungary,3.5,Unknown,Venezuela,Satisfactory
1409,Rozsavolgyi,Principe,765,2011,77.0,Hungary,2.75,Forastero,São Tomé and Príncipe,Satisfactory
1410,S.A.I.D.,Malgascio,607,2010,64.0,Italy,3.5,Trinitario,Madagascar,Satisfactory
1411,S.A.I.D.,100 percent,615,2010,100.0,Italy,1.5,Unknown,Unknown,Unpleasant
1412,S.A.I.D.,Samana,615,2010,70.0,Italy,3.0,Unknown,Dominican Republic,Satisfactory
1413,S.A.I.D.,Arawak,615,2010,72.0,Italy,3.5,Unknown,Carribean,Satisfactory
1414,S.A.I.D.,Latino,615,2010,72.0,Italy,3.5,Unknown,Unknown,Satisfactory
1415,Sacred,Midnight,813,2012,83.0,U.S.A.,2.75,Unknown,Central and S. America,Satisfactory
1416,Sacred,Twilight,813,2012,69.0,U.S.A.,3.25,Unknown,Central and S. America,Satisfactory
1417,Salgado,Bahia Superior,288,2008,70.0,Argentina,3.5,Forastero,Brazil,Satisfactory
1418,Salgado,Esmeraldas,288,2008,70.0,Argentina,3.5,Forastero (Nacional),Ecuador,Satisfactory
1419,Salgado,Carenero Superior,288,2008,70.0,Argentina,3.5,Trinitario,Venezuela,Satisfactory
1420,Salgado,Rio Arriba,292,2008,70.0,Argentina,3.5,Forastero (Arriba) ASSS,Ecuador,Satisfactory
1421,Santander (Compania Nacional),Colombian 2008,404,2009,75.0,Colombia,2.75,Forastero (Nacional),Colombia,Satisfactory
1422,Santander (Compania Nacional),Colombian w/ nibs,414,2009,70.0,Colombia,3.0,Forastero (Nacional),Colombia,Satisfactory
1423,Santander (Compania Nacional),Colombian Semi Dark,32,2006,53.0,Colombia,2.0,Forastero (Nacional),Colombia,Unpleasant
1424,Santander (Compania Nacional),Colombian,32,2006,65.0,Colombia,3.0,Forastero (Nacional),Colombia,Satisfactory
1425,Santander (Compania Nacional),Colombian Dark,32,2006,70.0,Colombia,4.0,Forastero (Nacional),Colombia,Premium
1426,Santome,Sao Tome,761,2011,70.0,France,2.75,Forastero,São Tomé and Príncipe,Satisfactory
1427,Scharffen Berger,San Juan de Cheni,959,2012,78.0,U.S.A.,4.0,Unknown,Peru,Premium
1428,Scharffen Berger,Markham Valley,781,2011,68.0,U.S.A.,3.75,Unknown,Papua New Guinea,Praiseworthy
1429,Scharffen Berger,Camahogne,464,2010,68.0,U.S.A.,3.5,Trinitario,Grenada,Satisfactory
1430,Scharffen Berger,Amina,464,2010,65.0,U.S.A.,3.75,"Trinitario, Criollo",Madagascar,Praiseworthy
1431,Scharffen Berger,Tome Acu,336,2009,68.0,U.S.A.,3.75,Unknown,Brazil,Praiseworthy
1432,Scharffen Berger,Asante,336,2009,65.0,U.S.A.,4.0,Forastero,Ghana,Premium
1433,Scharffen Berger,Ben Tre,445,2009,72.0,U.S.A.,3.75,Trinitario,Vietnam,Praiseworthy
1434,Scharffen Berger,Finisterra,227,2008,72.0,U.S.A.,3.0,Blend,"Ven., Trinidad, Mad.",Satisfactory
1435,Scharffen Berger,Las Islas,117,2007,72.0,U.S.A.,3.0,Blend,Carribean(DR/Jam/Tri),Satisfactory
1436,Scharffen Berger,Nibby,135,2007,62.0,U.S.A.,3.0,Unknown,Unknown,Satisfactory
1437,Scharffen Berger,Cuyagua,135,2007,75.0,U.S.A.,3.75,Unknown,Venezuela,Praiseworthy
1438,Scharffen Berger,Antilles (Trin/Gren/DR/Ven),188,2007,75.0,U.S.A.,3.0,Blend,Carribean,Satisfactory
